,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence
183,0.7,0.3,0.7,0.5,0.3,0.004132231404958678,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
184,0.7,0.3,0.7,0.5,0.5,0.004081632653061225,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
185,0.7,0.3,0.7,0.5,0.7,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
186,0.7,0.3,0.7,0.7,0.3,0.004132231404958678,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
187,0.7,0.3,0.7,0.7,0.5,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
188,0.7,0.3,0.7,0.7,0.7,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
189,0.7,0.5,0.3,0.3,0.3,0.003937007874015748,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
190,0.7,0.5,0.3,0.3,0.5,0.0040650406504065045,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
191,0.7,0.5,0.3,0.3,0.7,0.004048582995951417,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
192,0.7,0.5,0.3,0.5,0.3,0.004,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
193,0.7,0.5,0.3,0.5,0.5,0.004166666666666667,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
194,0.7,0.5,0.3,0.5,0.7,0.004149377593360996,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
195,0.7,0.5,0.3,0.7,0.3,0.004016064257028112,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
196,0.7,0.5,0.3,0.7,0.5,0.004048582995951417,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
197,0.7,0.5,0.3,0.7,0.7,0.004081632653061225,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
198,0.7,0.5,0.5,0.3,0.3,0.004,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
199,0.7,0.5,0.5,0.3,0.5,0.004,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
200,0.7,0.5,0.5,0.3,0.7,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
201,0.7,0.5,0.5,0.5,0.3,0.00398406374501992,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
202,0.7,0.5,0.5,0.5,0.5,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
203,0.7,0.5,0.5,0.5,0.7,0.004098360655737705,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
204,0.7,0.5,0.5,0.7,0.3,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
205,0.7,0.5,0.5,0.7,0.5,0.00390625,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
206,0.7,0.5,0.5,0.7,0.7,0.003937007874015748,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
207,0.7,0.5,0.7,0.3,0.3,0.00398406374501992,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
208,0.7,0.5,0.7,0.3,0.5,0.0040650406504065045,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
209,0.7,0.5,0.7,0.3,0.7,0.0040650406504065045,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
210,0.7,0.5,0.7,0.5,0.3,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
211,0.7,0.5,0.7,0.5,0.5,0.004016064257028112,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
212,0.7,0.5,0.7,0.5,0.7,0.003952569169960474,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
213,0.7,0.5,0.7,0.7,0.3,0.004098360655737705,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
214,0.7,0.5,0.7,0.7,0.5,0.0040650406504065045,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
215,0.7,0.5,0.7,0.7,0.7,0.004048582995951417,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
216,0.7,0.7,0.3,0.3,0.3,0.004,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
217,0.7,0.7,0.3,0.3,0.5,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
218,0.7,0.7,0.3,0.3,0.7,0.004,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
219,0.7,0.7,0.3,0.5,0.3,0.00398406374501992,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
220,0.7,0.7,0.3,0.5,0.5,0.004048582995951417,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
221,0.7,0.7,0.3,0.5,0.7,0.003952569169960474,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
222,0.7,0.7,0.3,0.7,0.3,0.00392156862745098,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
223,0.7,0.7,0.3,0.7,0.5,0.00398406374501992,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
224,0.7,0.7,0.3,0.7,0.7,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
225,0.7,0.7,0.5,0.3,0.3,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
226,0.7,0.7,0.5,0.3,0.5,0.004048582995951417,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
227,0.7,0.7,0.5,0.3,0.7,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
228,0.7,0.7,0.5,0.5,0.3,0.00411522633744856,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
229,0.7,0.7,0.5,0.5,0.5,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
230,0.7,0.7,0.5,0.5,0.7,0.004081632653061225,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
231,0.7,0.7,0.5,0.7,0.3,0.004032258064516129,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
232,0.7,0.7,0.5,0.7,0.5,0.003968253968253968,"[14, 9, 23, 7, 9, 26, 7, 17, 6, 3, 22, 9, 25, 14, 12, 21, 17, 1, 25, 26, 24, 13, 0, 6, 22, 7, 12, 23, 24, 23, 6, 21, 16, 0, 14, 13, 5, 17, 2, 10, 2, 16, 1, 24, 26, 3, 20, 1, 10, 22, 12, 20, 18, 15, 25, 8, 21, 8, 15, 20, 11, 5, 19, 3, 15, 11, 11, 5, 16, 4, 4, 4, 0, 13, 8, 18, 18, 19, 2, 10, 19]"
