,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence
0,0.1,0.1,0.1,0.1,0.1,0.004149377593360996,"[24, 13, 17, 22, 5, 21, 18, 3, 20, 24, 22, 13, 19, 14, 17, 23, 21, 11, 21, 3, 1, 26, 20, 18, 26, 4, 18, 0, 12, 5, 2, 0, 13, 20, 12, 26, 19, 8, 17, 2, 5, 25, 23, 16, 11, 24, 7, 3, 0, 6, 22, 1, 4, 15, 9, 14, 8, 25, 10, 12, 16, 25, 15, 15, 14, 9, 11, 4, 7, 10, 9, 2, 1, 7, 6, 23, 8, 19, 16, 6, 10]"
