,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence
691,0.3,0.1,0.5,0.7,0.3,0.004098360655737705,"[25, 23, 2, 9, 24, 23, 4, 3, 9, 11, 7, 7, 4, 10, 2, 11, 15, 11, 17, 24, 24, 22, 4, 17, 22, 0, 13, 0, 6, 5, 22, 6, 12, 12, 2, 12, 10, 21, 13, 9, 3, 17, 19, 5, 23, 20, 26, 7, 26, 0, 18, 16, 21, 10, 19, 20, 6, 5, 26, 18, 25, 8, 25, 16, 14, 18, 15, 21, 14, 8, 1, 1, 16, 20, 3, 19, 14, 13, 1, 8, 15]"
692,0.3,0.1,0.5,0.7,0.5,0.004048582995951417,"[22, 2, 23, 11, 12, 10, 17, 4, 22, 17, 23, 19, 23, 8, 6, 12, 3, 24, 15, 15, 10, 4, 22, 10, 6, 15, 3, 8, 9, 25, 20, 11, 4, 25, 11, 6, 25, 18, 0, 14, 5, 2, 20, 0, 14, 12, 9, 21, 1, 14, 8, 2, 26, 1, 20, 3, 19, 21, 19, 26, 0, 24, 9, 24, 13, 21, 13, 16, 16, 18, 7, 7, 5, 5, 13, 7, 17, 1, 26, 16, 18]"
693,0.3,0.1,0.5,0.7,0.7,0.004081632653061225,"[6, 22, 8, 5, 11, 22, 11, 19, 15, 24, 17, 24, 13, 1, 26, 0, 25, 17, 6, 5, 18, 8, 26, 20, 12, 7, 22, 21, 20, 19, 12, 4, 11, 12, 15, 6, 25, 8, 0, 19, 1, 4, 20, 24, 7, 25, 23, 14, 21, 10, 9, 23, 4, 5, 10, 18, 17, 0, 23, 1, 3, 14, 2, 3, 16, 15, 21, 13, 26, 18, 14, 2, 3, 16, 9, 2, 16, 10, 13, 9, 7]"
694,0.3,0.1,0.5,0.7,0.9,0.004149377593360996,"[7, 10, 25, 3, 4, 11, 18, 18, 16, 3, 4, 16, 26, 25, 7, 12, 10, 22, 12, 13, 26, 10, 0, 22, 25, 15, 23, 26, 7, 13, 5, 16, 4, 0, 8, 1, 11, 2, 5, 1, 1, 2, 23, 6, 20, 11, 21, 15, 9, 24, 3, 21, 17, 24, 19, 6, 17, 15, 23, 9, 14, 12, 13, 14, 14, 18, 22, 8, 5, 6, 8, 21, 17, 19, 20, 2, 0, 19, 24, 9, 20]"
695,0.3,0.1,0.5,0.9,0.1,0.004201680672268907,"[26, 26, 22, 24, 6, 23, 3, 11, 10, 11, 16, 22, 25, 23, 0, 24, 10, 21, 21, 18, 18, 16, 12, 3, 25, 26, 6, 10, 9, 19, 5, 5, 18, 15, 19, 0, 8, 25, 23, 5, 4, 9, 7, 6, 2, 21, 7, 14, 13, 22, 3, 0, 11, 1, 4, 12, 8, 1, 2, 14, 17, 12, 13, 17, 9, 15, 20, 16, 4, 24, 7, 1, 15, 2, 14, 19, 13, 20, 17, 20, 8]"
696,0.3,0.1,0.5,0.9,0.3,0.004016064257028112,"[22, 21, 17, 21, 20, 24, 22, 0, 4, 3, 19, 19, 2, 17, 0, 3, 7, 20, 4, 12, 2, 26, 1, 7, 15, 10, 2, 9, 18, 20, 24, 13, 15, 26, 5, 12, 17, 14, 1, 18, 25, 13, 4, 14, 10, 5, 0, 15, 21, 25, 10, 16, 11, 8, 16, 25, 8, 3, 8, 9, 9, 23, 22, 11, 5, 6, 18, 24, 1, 11, 6, 23, 14, 13, 6, 23, 12, 19, 16, 7, 26]"
697,0.3,0.1,0.5,0.9,0.5,0.004132231404958678,"[21, 18, 0, 1, 15, 17, 14, 12, 21, 14, 1, 7, 26, 12, 15, 9, 12, 3, 19, 20, 7, 5, 18, 2, 17, 9, 5, 17, 0, 13, 26, 2, 25, 15, 6, 3, 2, 18, 23, 22, 25, 11, 9, 1, 6, 5, 3, 6, 24, 11, 11, 20, 0, 22, 24, 16, 22, 25, 8, 10, 16, 14, 4, 7, 8, 10, 21, 13, 4, 23, 24, 16, 23, 19, 20, 10, 26, 19, 13, 8, 4]"
698,0.3,0.1,0.5,0.9,0.7,0.004132231404958678,"[24, 20, 1, 21, 10, 1, 1, 24, 22, 8, 19, 10, 23, 18, 10, 16, 9, 22, 16, 20, 8, 21, 23, 24, 16, 11, 21, 3, 14, 18, 11, 3, 15, 13, 9, 17, 25, 0, 0, 8, 19, 19, 15, 9, 12, 20, 17, 25, 15, 7, 25, 0, 22, 4, 7, 14, 11, 6, 26, 2, 4, 13, 5, 6, 6, 26, 5, 12, 26, 13, 14, 2, 7, 12, 17, 23, 3, 5, 4, 18, 2]"
699,0.3,0.1,0.5,0.9,0.9,0.004016064257028112,"[11, 9, 24, 21, 0, 24, 22, 6, 22, 16, 19, 25, 16, 15, 2, 13, 9, 12, 20, 2, 21, 15, 19, 2, 21, 17, 12, 17, 7, 17, 9, 6, 26, 16, 19, 15, 22, 7, 20, 25, 7, 18, 13, 10, 23, 26, 12, 1, 20, 3, 11, 14, 18, 1, 5, 0, 24, 3, 0, 8, 26, 14, 1, 18, 6, 10, 5, 8, 11, 25, 5, 23, 23, 10, 4, 4, 13, 3, 4, 8, 14]"
700,0.3,0.1,0.7,0.1,0.1,0.004166666666666667,"[21, 11, 24, 24, 22, 14, 4, 23, 21, 25, 18, 21, 22, 23, 17, 18, 15, 18, 16, 14, 25, 22, 6, 26, 17, 10, 13, 9, 16, 26, 13, 20, 15, 7, 9, 10, 24, 20, 26, 20, 7, 19, 12, 23, 15, 17, 16, 8, 11, 2, 4, 0, 3, 14, 6, 0, 3, 1, 19, 8, 7, 4, 5, 0, 13, 10, 1, 12, 25, 8, 1, 3, 5, 5, 9, 19, 2, 6, 11, 12, 2]"
701,0.3,0.1,0.7,0.1,0.3,0.0040650406504065045,"[10, 9, 19, 2, 26, 21, 21, 6, 19, 23, 2, 10, 8, 19, 3, 1, 5, 26, 23, 18, 3, 25, 1, 25, 3, 8, 17, 4, 22, 14, 15, 6, 5, 11, 18, 21, 15, 22, 6, 2, 13, 20, 12, 20, 25, 14, 9, 18, 22, 13, 10, 1, 4, 8, 12, 17, 16, 0, 24, 24, 26, 13, 4, 23, 14, 5, 24, 11, 16, 16, 12, 0, 0, 7, 9, 7, 20, 11, 7, 17, 15]"
702,0.3,0.1,0.7,0.1,0.5,0.0041841004184100415,"[16, 23, 21, 1, 2, 24, 16, 19, 21, 23, 24, 19, 3, 6, 0, 0, 20, 6, 1, 14, 11, 19, 9, 7, 22, 18, 3, 0, 21, 9, 16, 20, 12, 1, 17, 7, 14, 2, 5, 22, 7, 12, 26, 25, 2, 26, 11, 6, 14, 9, 3, 13, 26, 17, 13, 15, 18, 8, 18, 15, 15, 20, 24, 10, 10, 8, 23, 4, 22, 5, 5, 11, 10, 17, 12, 4, 4, 25, 13, 8, 25]"
703,0.3,0.1,0.7,0.1,0.7,0.0041841004184100415,"[5, 13, 22, 19, 16, 24, 10, 22, 15, 2, 26, 5, 24, 19, 23, 20, 10, 2, 16, 14, 7, 12, 13, 5, 13, 23, 11, 11, 15, 10, 3, 19, 15, 4, 26, 24, 14, 11, 22, 18, 7, 9, 20, 9, 21, 14, 0, 21, 21, 25, 17, 7, 6, 23, 25, 1, 0, 16, 12, 4, 6, 26, 2, 25, 8, 9, 1, 0, 17, 20, 12, 1, 4, 8, 18, 3, 6, 17, 18, 3, 8]"
704,0.3,0.1,0.7,0.1,0.9,0.0041841004184100415,"[12, 26, 15, 26, 23, 21, 17, 23, 7, 12, 24, 18, 15, 20, 21, 19, 25, 5, 24, 21, 12, 11, 23, 8, 4, 17, 26, 20, 22, 18, 24, 7, 11, 4, 11, 13, 14, 22, 4, 18, 19, 3, 3, 1, 9, 25, 1, 14, 17, 15, 2, 9, 0, 2, 2, 0, 1, 14, 16, 22, 10, 8, 10, 5, 9, 8, 13, 0, 16, 6, 3, 19, 6, 16, 10, 6, 25, 7, 20, 13, 5]"
705,0.3,0.1,0.7,0.3,0.1,0.004098360655737705,"[23, 7, 7, 22, 20, 21, 9, 23, 22, 23, 24, 20, 3, 12, 1, 21, 6, 24, 9, 12, 11, 12, 19, 3, 15, 15, 26, 14, 21, 19, 9, 16, 25, 14, 15, 0, 1, 7, 10, 25, 0, 20, 26, 1, 10, 6, 11, 18, 24, 25, 17, 6, 18, 22, 5, 3, 4, 13, 5, 4, 13, 14, 16, 18, 13, 8, 2, 16, 4, 2, 5, 17, 2, 8, 19, 0, 10, 26, 17, 11, 8]"
706,0.3,0.1,0.7,0.3,0.3,0.004048582995951417,"[10, 22, 18, 19, 10, 25, 3, 21, 23, 18, 7, 25, 9, 22, 18, 15, 19, 20, 23, 25, 6, 6, 24, 21, 7, 0, 1, 1, 0, 9, 11, 5, 16, 20, 4, 15, 7, 5, 16, 24, 15, 0, 2, 24, 9, 12, 22, 21, 17, 23, 14, 12, 4, 2, 11, 26, 14, 2, 8, 10, 19, 11, 6, 8, 8, 20, 12, 17, 14, 13, 26, 13, 5, 26, 13, 1, 3, 4, 3, 17, 16]"
707,0.3,0.1,0.7,0.3,0.5,0.00390625,"[20, 22, 4, 22, 4, 16, 15, 11, 3, 16, 0, 17, 3, 5, 11, 7, 12, 10, 4, 5, 13, 1, 23, 15, 17, 11, 18, 8, 10, 3, 2, 0, 22, 1, 26, 26, 7, 7, 9, 17, 6, 8, 26, 13, 10, 2, 16, 9, 1, 12, 14, 15, 13, 9, 25, 25, 24, 24, 23, 14, 8, 0, 20, 14, 19, 18, 18, 23, 25, 21, 6, 2, 24, 21, 12, 5, 19, 19, 21, 6, 20]"
708,0.3,0.1,0.7,0.3,0.7,0.0040650406504065045,"[23, 24, 12, 12, 21, 23, 13, 21, 1, 12, 0, 6, 1, 24, 3, 4, 6, 23, 13, 16, 26, 4, 21, 19, 1, 13, 25, 25, 7, 26, 0, 19, 2, 26, 18, 2, 4, 9, 11, 3, 17, 0, 7, 24, 17, 25, 3, 6, 14, 5, 14, 14, 9, 10, 7, 8, 22, 16, 15, 10, 9, 22, 17, 20, 15, 11, 18, 22, 8, 5, 2, 15, 19, 8, 18, 20, 5, 11, 10, 20, 16]"
709,0.3,0.1,0.7,0.3,0.9,0.00398406374501992,"[6, 1, 20, 21, 8, 0, 0, 8, 26, 6, 14, 14, 19, 3, 15, 10, 1, 3, 6, 1, 3, 14, 26, 24, 21, 5, 0, 20, 8, 17, 11, 2, 22, 26, 20, 24, 19, 7, 11, 21, 2, 24, 11, 12, 10, 22, 15, 12, 18, 17, 5, 7, 16, 5, 13, 23, 2, 25, 4, 7, 18, 15, 25, 18, 16, 17, 23, 16, 4, 4, 19, 22, 9, 23, 9, 13, 10, 12, 9, 25, 13]"
710,0.3,0.1,0.7,0.5,0.1,0.003968253968253968,"[21, 25, 6, 11, 25, 22, 19, 1, 18, 21, 17, 24, 13, 12, 6, 8, 11, 7, 24, 22, 17, 18, 26, 9, 21, 6, 18, 22, 12, 10, 20, 13, 8, 17, 0, 14, 4, 26, 5, 10, 16, 1, 13, 20, 9, 3, 16, 24, 15, 0, 2, 3, 20, 19, 19, 4, 3, 8, 5, 10, 5, 15, 0, 23, 25, 7, 12, 14, 11, 23, 26, 7, 15, 9, 16, 4, 23, 2, 1, 14, 2]"
711,0.3,0.1,0.7,0.5,0.3,0.004132231404958678,"[21, 7, 0, 0, 7, 5, 26, 21, 24, 9, 22, 11, 17, 12, 9, 16, 13, 24, 25, 20, 22, 12, 26, 5, 19, 11, 3, 9, 22, 8, 18, 8, 16, 17, 5, 15, 1, 11, 19, 26, 15, 13, 15, 12, 18, 10, 17, 10, 2, 4, 2, 25, 0, 10, 16, 20, 21, 4, 14, 20, 6, 8, 1, 4, 18, 7, 24, 6, 3, 13, 6, 23, 2, 3, 25, 14, 14, 1, 23, 19, 23]"
712,0.3,0.1,0.7,0.5,0.5,0.004166666666666667,"[2, 10, 15, 15, 10, 16, 16, 18, 23, 7, 3, 12, 12, 22, 2, 12, 21, 15, 10, 22, 26, 9, 11, 6, 20, 7, 16, 23, 2, 19, 9, 21, 8, 3, 7, 11, 25, 25, 1, 19, 9, 24, 26, 19, 8, 17, 23, 3, 4, 6, 20, 24, 1, 8, 0, 18, 13, 25, 22, 13, 4, 11, 14, 0, 20, 6, 21, 18, 26, 1, 5, 17, 14, 5, 24, 4, 0, 5, 13, 17, 14]"
713,0.3,0.1,0.7,0.5,0.7,0.0040650406504065045,"[26, 12, 11, 26, 22, 16, 12, 3, 20, 24, 11, 22, 5, 18, 8, 3, 16, 13, 23, 5, 23, 21, 15, 12, 24, 11, 22, 4, 23, 18, 16, 10, 7, 21, 13, 8, 1, 2, 0, 21, 20, 1, 14, 6, 15, 1, 20, 0, 13, 9, 0, 17, 26, 18, 8, 17, 19, 5, 10, 25, 25, 15, 2, 17, 24, 9, 4, 14, 19, 19, 6, 2, 10, 14, 3, 9, 4, 6, 25, 7, 7]"
714,0.3,0.1,0.7,0.5,0.9,0.0040650406504065045,"[5, 14, 23, 9, 9, 24, 25, 24, 21, 18, 11, 8, 15, 22, 14, 2, 8, 26, 22, 25, 9, 10, 21, 19, 23, 25, 18, 5, 18, 3, 24, 19, 7, 13, 17, 1, 22, 4, 3, 5, 10, 20, 26, 2, 2, 15, 21, 0, 17, 12, 12, 15, 4, 0, 11, 23, 20, 12, 14, 16, 13, 16, 4, 10, 13, 3, 6, 17, 8, 7, 26, 1, 0, 7, 16, 11, 19, 6, 20, 1, 6]"
715,0.3,0.1,0.7,0.7,0.1,0.004219409282700422,"[15, 1, 11, 9, 15, 25, 3, 10, 15, 10, 11, 22, 20, 8, 24, 22, 24, 9, 13, 24, 25, 12, 12, 7, 13, 26, 23, 19, 17, 6, 14, 7, 21, 26, 25, 0, 8, 18, 14, 10, 23, 0, 17, 19, 8, 5, 3, 13, 22, 21, 12, 2, 17, 23, 16, 6, 2, 6, 2, 16, 20, 9, 19, 21, 3, 14, 1, 18, 26, 0, 4, 7, 5, 11, 4, 5, 1, 20, 18, 16, 4]"
716,0.3,0.1,0.7,0.7,0.3,0.004132231404958678,"[7, 21, 15, 21, 3, 4, 17, 15, 3, 21, 15, 0, 12, 4, 17, 2, 9, 12, 8, 20, 5, 26, 9, 3, 1, 20, 23, 0, 19, 4, 20, 26, 5, 12, 9, 23, 1, 25, 11, 25, 10, 17, 2, 11, 10, 22, 13, 18, 5, 14, 11, 7, 22, 6, 10, 26, 16, 6, 16, 7, 19, 23, 22, 24, 16, 13, 0, 14, 14, 25, 1, 6, 2, 19, 24, 8, 18, 8, 13, 18, 24]"
717,0.3,0.1,0.7,0.7,0.5,0.004048582995951417,"[23, 12, 13, 2, 2, 2, 24, 6, 24, 12, 23, 17, 21, 8, 8, 11, 8, 18, 20, 17, 15, 18, 6, 6, 24, 21, 0, 22, 20, 13, 21, 22, 3, 17, 20, 3, 18, 26, 3, 25, 10, 22, 14, 13, 19, 19, 0, 16, 12, 10, 9, 9, 15, 9, 14, 7, 26, 7, 7, 4, 15, 5, 19, 1, 26, 5, 16, 1, 0, 4, 14, 23, 4, 25, 11, 25, 10, 16, 1, 5, 11]"
718,0.3,0.1,0.7,0.7,0.7,0.004081632653061225,"[20, 2, 22, 5, 2, 5, 21, 19, 25, 1, 5, 20, 21, 22, 23, 3, 15, 25, 23, 9, 15, 10, 26, 10, 19, 24, 7, 9, 1, 6, 10, 24, 26, 17, 1, 0, 9, 17, 12, 19, 7, 0, 7, 21, 18, 18, 11, 26, 17, 22, 20, 6, 11, 0, 11, 16, 3, 12, 8, 14, 18, 16, 14, 13, 4, 4, 13, 4, 23, 12, 8, 15, 3, 16, 14, 25, 13, 6, 24, 2, 8]"
719,0.3,0.1,0.7,0.7,0.9,0.0040650406504065045,"[26, 3, 11, 8, 26, 11, 24, 21, 3, 24, 22, 5, 7, 23, 4, 24, 5, 22, 21, 9, 1, 8, 17, 5, 2, 7, 12, 25, 2, 11, 9, 10, 14, 13, 9, 23, 10, 4, 21, 19, 14, 6, 19, 20, 3, 12, 15, 26, 13, 22, 8, 20, 14, 1, 16, 10, 25, 0, 13, 12, 2, 15, 16, 17, 23, 6, 16, 1, 18, 20, 25, 15, 19, 17, 6, 0, 7, 4, 18, 0, 18]"
720,0.3,0.1,0.7,0.9,0.1,0.004132231404958678,"[5, 22, 21, 9, 22, 15, 16, 21, 16, 2, 3, 10, 7, 15, 9, 24, 10, 7, 20, 21, 19, 14, 2, 24, 5, 25, 25, 25, 16, 4, 15, 18, 0, 22, 6, 23, 1, 1, 4, 24, 26, 23, 23, 20, 13, 17, 19, 18, 26, 10, 2, 9, 14, 6, 0, 12, 18, 19, 12, 11, 0, 6, 13, 4, 17, 26, 14, 13, 1, 8, 3, 11, 17, 5, 20, 7, 8, 3, 12, 11, 8]"
721,0.3,0.1,0.7,0.9,0.3,0.0040650406504065045,"[20, 14, 7, 8, 22, 21, 4, 14, 6, 21, 7, 8, 11, 5, 17, 26, 8, 7, 2, 20, 22, 17, 21, 20, 13, 26, 1, 25, 0, 4, 22, 13, 0, 16, 2, 6, 4, 15, 25, 19, 6, 15, 3, 2, 12, 5, 24, 11, 17, 23, 23, 10, 5, 3, 25, 19, 1, 18, 26, 1, 15, 16, 24, 19, 14, 11, 16, 10, 0, 18, 9, 12, 18, 23, 9, 13, 24, 9, 3, 10, 12]"
722,0.3,0.1,0.7,0.9,0.5,0.004166666666666667,"[15, 22, 25, 15, 19, 10, 11, 12, 22, 19, 25, 23, 23, 11, 21, 3, 12, 22, 4, 1, 18, 21, 10, 4, 2, 2, 5, 17, 7, 3, 3, 26, 14, 5, 20, 20, 26, 1, 8, 18, 13, 8, 24, 23, 14, 1, 21, 16, 17, 26, 16, 17, 2, 0, 0, 5, 7, 13, 16, 24, 19, 25, 11, 0, 8, 12, 15, 9, 14, 9, 6, 7, 20, 9, 4, 24, 6, 18, 6, 13, 10]"
723,0.3,0.1,0.7,0.9,0.7,0.004149377593360996,"[3, 9, 22, 18, 18, 13, 12, 9, 3, 5, 18, 22, 6, 12, 25, 19, 10, 6, 10, 11, 2, 21, 26, 24, 13, 8, 24, 26, 25, 24, 6, 2, 5, 23, 21, 2, 25, 17, 7, 13, 11, 17, 10, 14, 3, 4, 17, 7, 21, 12, 1, 5, 8, 14, 4, 23, 1, 8, 0, 22, 23, 9, 26, 16, 1, 14, 4, 15, 15, 16, 7, 0, 20, 20, 16, 20, 0, 19, 15, 19, 11]"
724,0.3,0.1,0.7,0.9,0.9,0.004081632653061225,"[6, 9, 9, 9, 25, 4, 7, 14, 1, 5, 5, 7, 4, 19, 3, 17, 15, 1, 25, 3, 20, 18, 22, 10, 17, 2, 21, 14, 21, 26, 20, 6, 15, 0, 22, 15, 22, 5, 19, 24, 26, 6, 17, 4, 10, 24, 3, 24, 11, 11, 25, 12, 2, 0, 13, 23, 23, 18, 0, 8, 20, 2, 13, 21, 16, 10, 18, 26, 23, 12, 8, 1, 12, 19, 7, 16, 8, 13, 14, 16, 11]"
725,0.3,0.1,0.9,0.1,0.1,0.004032258064516129,"[22, 18, 15, 25, 18, 22, 25, 24, 23, 11, 1, 26, 23, 16, 2, 16, 11, 21, 17, 15, 21, 7, 3, 12, 26, 11, 17, 24, 10, 24, 7, 12, 25, 15, 21, 16, 3, 26, 0, 5, 3, 22, 6, 20, 20, 10, 13, 10, 8, 7, 23, 12, 2, 20, 9, 0, 4, 0, 14, 13, 9, 4, 6, 1, 17, 1, 6, 19, 5, 19, 2, 5, 14, 8, 14, 19, 9, 18, 13, 8, 4]"
726,0.3,0.1,0.9,0.1,0.3,0.004081632653061225,"[22, 18, 23, 23, 9, 1, 10, 22, 22, 10, 26, 9, 21, 12, 24, 26, 18, 20, 24, 13, 8, 2, 21, 16, 9, 18, 10, 7, 7, 20, 3, 2, 16, 1, 4, 1, 17, 20, 17, 8, 14, 3, 5, 19, 23, 15, 5, 12, 17, 26, 15, 0, 2, 24, 8, 3, 4, 6, 25, 0, 11, 19, 6, 7, 19, 11, 25, 25, 5, 6, 21, 13, 12, 11, 4, 16, 14, 13, 14, 0, 15]"
727,0.3,0.1,0.9,0.1,0.5,0.004132231404958678,"[16, 9, 9, 7, 9, 13, 3, 20, 12, 16, 22, 2, 24, 19, 12, 22, 7, 26, 8, 24, 1, 0, 13, 20, 12, 1, 2, 3, 19, 17, 13, 5, 23, 19, 18, 24, 26, 17, 4, 18, 0, 6, 3, 20, 4, 1, 5, 26, 0, 25, 22, 6, 11, 23, 15, 4, 16, 15, 10, 25, 21, 21, 17, 14, 8, 10, 7, 8, 2, 25, 10, 14, 21, 5, 14, 15, 6, 11, 11, 23, 18]"
728,0.3,0.1,0.9,0.1,0.7,0.0041841004184100415,"[24, 24, 22, 9, 9, 10, 2, 3, 11, 13, 22, 24, 12, 20, 9, 19, 18, 12, 18, 4, 20, 15, 13, 23, 18, 5, 19, 2, 13, 0, 23, 21, 4, 12, 15, 5, 21, 10, 16, 1, 7, 2, 16, 11, 20, 1, 3, 6, 17, 22, 19, 26, 26, 17, 5, 16, 0, 11, 26, 4, 25, 25, 15, 6, 10, 1, 6, 23, 25, 3, 14, 8, 21, 8, 0, 17, 7, 14, 8, 14, 7]"
729,0.3,0.1,0.9,0.1,0.9,0.004201680672268907,"[22, 12, 22, 25, 11, 9, 12, 12, 9, 25, 21, 19, 3, 0, 13, 6, 2, 21, 18, 0, 3, 24, 8, 14, 13, 18, 21, 2, 7, 9, 7, 13, 3, 15, 24, 6, 25, 6, 24, 11, 14, 19, 11, 0, 26, 4, 2, 17, 8, 26, 23, 10, 17, 14, 20, 1, 17, 7, 16, 5, 19, 22, 10, 8, 16, 20, 23, 15, 10, 16, 18, 4, 1, 1, 15, 23, 5, 20, 4, 5, 26]"
730,0.3,0.1,0.9,0.3,0.1,0.00411522633744856,"[22, 22, 26, 23, 24, 22, 11, 5, 5, 6, 26, 4, 15, 17, 11, 12, 24, 17, 16, 23, 17, 3, 13, 12, 13, 23, 26, 25, 4, 21, 4, 19, 15, 21, 18, 11, 3, 3, 14, 18, 21, 16, 15, 7, 0, 2, 18, 2, 19, 1, 9, 24, 5, 20, 9, 13, 25, 20, 19, 6, 10, 25, 6, 10, 0, 16, 9, 8, 14, 14, 7, 1, 10, 8, 2, 7, 20, 8, 12, 0, 1]"
731,0.3,0.1,0.9,0.3,0.3,0.00411522633744856,"[5, 25, 22, 19, 20, 9, 20, 26, 11, 9, 8, 17, 22, 23, 25, 9, 20, 5, 26, 21, 5, 12, 3, 0, 11, 23, 17, 26, 12, 22, 10, 8, 23, 19, 6, 10, 17, 8, 3, 6, 3, 7, 4, 2, 18, 2, 4, 13, 21, 7, 16, 2, 24, 16, 15, 0, 16, 21, 19, 15, 14, 11, 24, 6, 18, 15, 7, 25, 0, 1, 24, 4, 14, 12, 1, 13, 13, 18, 10, 14, 1]"
732,0.3,0.1,0.9,0.3,0.5,0.004048582995951417,"[16, 23, 21, 14, 2, 21, 19, 18, 14, 16, 23, 5, 21, 18, 6, 1, 23, 26, 25, 17, 10, 13, 18, 20, 17, 25, 14, 26, 16, 6, 20, 12, 22, 10, 11, 5, 5, 1, 15, 6, 15, 7, 8, 12, 19, 9, 20, 3, 1, 10, 13, 12, 13, 24, 22, 0, 2, 24, 2, 15, 26, 4, 22, 17, 3, 3, 9, 11, 9, 25, 4, 24, 19, 8, 7, 11, 4, 0, 7, 8, 0]"
733,0.3,0.1,0.9,0.3,0.7,0.004048582995951417,"[10, 21, 23, 19, 5, 24, 20, 3, 24, 18, 21, 24, 6, 14, 10, 23, 3, 4, 19, 14, 21, 13, 13, 5, 22, 25, 4, 25, 10, 18, 1, 17, 16, 0, 6, 22, 9, 23, 1, 26, 19, 15, 16, 7, 13, 16, 25, 20, 26, 2, 4, 3, 2, 9, 14, 11, 0, 6, 9, 8, 15, 5, 22, 17, 17, 26, 12, 0, 2, 7, 7, 11, 8, 12, 12, 1, 18, 20, 11, 15, 8]"
734,0.3,0.1,0.9,0.3,0.9,0.00411522633744856,"[8, 25, 25, 0, 21, 11, 9, 21, 19, 8, 0, 4, 4, 22, 9, 26, 22, 3, 7, 26, 26, 11, 24, 25, 2, 24, 22, 10, 13, 10, 16, 13, 18, 24, 2, 14, 1, 4, 3, 16, 23, 17, 2, 14, 12, 19, 21, 6, 16, 20, 7, 14, 8, 18, 19, 13, 0, 1, 12, 7, 17, 17, 6, 15, 20, 9, 12, 3, 5, 10, 15, 15, 5, 6, 11, 20, 1, 23, 5, 23, 18]"
735,0.3,0.1,0.9,0.5,0.1,0.004098360655737705,"[10, 10, 10, 21, 23, 22, 22, 16, 21, 9, 13, 23, 9, 16, 6, 7, 17, 7, 24, 17, 3, 22, 21, 18, 26, 5, 5, 5, 17, 20, 0, 1, 25, 24, 23, 16, 9, 0, 25, 26, 18, 12, 7, 8, 4, 3, 26, 12, 19, 18, 19, 6, 3, 25, 2, 6, 1, 14, 13, 4, 13, 11, 15, 1, 15, 12, 14, 15, 8, 2, 11, 20, 4, 20, 11, 19, 0, 8, 24, 14, 2]"
736,0.3,0.1,0.9,0.5,0.3,0.00392156862745098,"[13, 7, 9, 25, 9, 19, 13, 20, 6, 25, 5, 21, 7, 17, 20, 8, 5, 17, 22, 22, 24, 23, 21, 22, 23, 19, 1, 25, 2, 3, 2, 5, 26, 8, 24, 14, 21, 15, 24, 15, 10, 20, 3, 2, 11, 9, 10, 7, 23, 1, 12, 16, 19, 14, 8, 11, 12, 3, 13, 18, 16, 14, 6, 4, 0, 10, 18, 1, 0, 12, 6, 26, 15, 4, 26, 17, 4, 16, 18, 0, 11]"
737,0.3,0.1,0.9,0.5,0.5,0.004132231404958678,"[12, 24, 8, 9, 4, 12, 15, 7, 25, 19, 9, 1, 21, 26, 15, 20, 22, 17, 19, 8, 23, 5, 4, 26, 9, 19, 7, 4, 26, 12, 21, 24, 13, 22, 0, 17, 11, 3, 16, 15, 7, 14, 0, 23, 1, 5, 16, 18, 0, 21, 6, 10, 14, 18, 11, 13, 24, 20, 10, 23, 11, 5, 17, 25, 3, 2, 8, 14, 25, 3, 1, 20, 2, 18, 22, 16, 13, 6, 2, 10, 6]"
738,0.3,0.1,0.9,0.5,0.7,0.00411522633744856,"[3, 3, 12, 10, 15, 2, 5, 14, 21, 5, 17, 18, 22, 10, 15, 4, 26, 13, 17, 3, 2, 6, 18, 25, 15, 8, 14, 7, 23, 12, 21, 13, 22, 25, 11, 23, 9, 4, 8, 24, 1, 23, 17, 11, 26, 1, 19, 19, 12, 0, 19, 6, 5, 14, 26, 9, 4, 1, 22, 24, 16, 11, 13, 8, 21, 6, 0, 20, 24, 18, 7, 16, 7, 25, 10, 9, 20, 2, 16, 20, 0]"
739,0.3,0.1,0.9,0.5,0.9,0.004016064257028112,"[24, 21, 20, 9, 3, 12, 18, 5, 11, 12, 10, 23, 21, 10, 24, 11, 20, 12, 3, 18, 26, 14, 22, 7, 5, 15, 22, 20, 5, 24, 16, 21, 23, 16, 11, 6, 9, 6, 19, 8, 4, 3, 26, 22, 14, 15, 7, 7, 25, 19, 23, 4, 1, 0, 0, 18, 15, 10, 8, 19, 17, 2, 4, 17, 1, 16, 0, 6, 17, 8, 9, 2, 14, 13, 2, 13, 25, 13, 26, 1, 25]"
740,0.3,0.1,0.9,0.7,0.1,0.0040650406504065045,"[19, 13, 2, 17, 7, 9, 12, 13, 22, 7, 12, 5, 9, 17, 8, 7, 15, 5, 0, 22, 18, 2, 8, 1, 1, 0, 9, 22, 1, 18, 19, 11, 2, 4, 24, 20, 23, 0, 16, 24, 16, 10, 17, 16, 5, 13, 8, 25, 14, 11, 10, 6, 3, 21, 23, 6, 15, 15, 20, 23, 26, 12, 25, 4, 19, 18, 21, 4, 11, 26, 10, 21, 25, 14, 3, 26, 20, 24, 6, 14, 3]"
